hour_sin,hour_cos,sunset_proximity,sunrise_hour_norm,sunset_hour_norm,weather,presence,color_temp,brightness,color_temp_norm,brightness_norm
-0.9962943,-0.086009696,1.0,0.26429388,0.7333086,0.0,1.0,3509.8652,70.88769,0.21312244,0.7088769
-0.7145301,0.6996047,1.0,0.26870117,0.8109685,0.25,1.0,3459.177,74.745605,0.19978343,0.7474561
-0.48936808,-0.87207735,0.0,0.25406033,0.78296727,0.0,1.0,4165.885,62.659115,0.38575912,0.62659115
-0.3969205,0.917853,0.08393611,0.27928782,0.77536744,0.0,1.0,3496.753,51.416958,0.2096718,0.5141696
0.35853764,-0.93351525,0.0,0.24502364,0.79474604,0.25,1.0,4750.183,74.060524,0.5395219,0.74060524
-0.3010776,-0.95359963,0.0,0.26217258,0.7567439,0.25,1.0,4184.044,68.05895,0.39053786,0.68058956
-0.6859971,-0.72760427,0.0,0.24116288,0.7449769,0.5,1.0,4163.6094,74.11546,0.3851603,0.7411546
0.096842855,-0.9952997,0.0,0.24105379,0.761765,0.5,1.0,4813.2915,77.95326,0.55612934,0.7795326
0.35640636,-0.93433106,0.0,0.2738197,0.7497784,0.0,0.0,2700.0,0.0,0.0,0.0
-0.978123,-0.20802729,0.23522642,0.23748246,0.780379,0.75,1.0,4209.941,83.81793,0.39735287,0.83817935
-0.96947634,0.2451848,1.0,0.27351382,0.7764341,0.25,1.0,3503.0303,76.54537,0.21132375,0.7654537
0.084309705,-0.9964396,0.0,0.24640499,0.7504378,0.75,1.0,4761.6304,83.5541,0.5425343,0.835541
0.83564645,-0.54926765,0.0,0.23125982,0.733825,0.25,1.0,4816.2363,70.91815,0.55690426,0.7091815
-0.790033,-0.61306435,0.0,0.26322952,0.7636476,0.0,1.0,4175.249,58.5901,0.38822347,0.58590096
-0.27239195,-0.9621864,0.0,0.287604,0.76462424,0.75,0.0,2700.0,0.0,0.0,0.0
0.7667985,-0.6418879,0.0,0.2866494,0.8074246,0.0,1.0,4862.09,63.447834,0.568971,0.63447833
-0.445121,-0.89547044,0.0,0.23391868,0.7609645,0.25,0.0,2700.0,0.0,0.0,0.0
-0.08407879,-0.9964591,0.0,0.22998753,0.7308349,0.5,1.0,4213.8936,70.74607,0.398393,0.7074607
0.75596935,-0.654607,0.0,0.2387951,0.7531344,0.75,1.0,4812.7134,82.75021,0.5559772,0.82750213
0.4942925,-0.86929566,0.0,0.27864897,0.79535854,0.5,0.0,2700.0,0.0,0.0,0.0
-0.9120127,0.410162,1.0,0.24925438,0.8024073,0.5,1.0,3501.7346,82.97906,0.21098278,0.8297906
-0.29011473,0.95699185,0.0,0.2603609,0.7389017,1.0,1.0,3489.0168,49.482002,0.20763601,0.49482003
0.17092583,-0.9852839,0.0,0.28969496,0.8103332,0.25,1.0,4819.5356,70.005226,0.55777246,0.70005226
0.97969985,-0.20046988,0.0,0.27011603,0.7600882,0.25,1.0,4776.383,71.65357,0.5464166,0.7165357
-0.9720624,0.23472261,1.0,0.27145976,0.7760828,0.5,1.0,3508.3064,77.616585,0.21271221,0.77616584
-0.5839729,0.8117732,0.4779357,0.24641353,0.77391005,0.0,1.0,3528.5735,63.564705,0.21804567,0.63564706
-0.84458053,0.5354285,1.0,0.27745458,0.81151015,0.75,1.0,3521.4302,91.621155,0.21616581,0.91621155
0.7805015,-0.62515396,0.0,0.26674873,0.7613521,0.0,1.0,4785.8325,61.754196,0.5489033,0.61754197
0.694564,-0.7194309,0.0,0.24572468,0.7970667,1.0,0.0,2700.0,0.0,0.0,0.0
0.68388885,-0.7295862,0.0,0.28618944,0.79689664,0.0,1.0,4797.1167,66.44015,0.55187285,0.6644015
0.50048715,-0.865744,0.0,0.23954342,0.79139274,0.0,1.0,4815.6455,65.28383,0.55674875,0.6528383
0.95069593,-0.3101245,0.0,0.28701687,0.7824025,0.0,0.0,2700.0,0.0,0.0,0.0
-0.9707474,-0.24010295,0.32522735,0.2717637,0.7676405,0.0,1.0,4169.396,65.860794,0.3866831,0.65860796
-0.42424563,0.90554714,0.0,0.23121373,0.74826485,1.0,1.0,3519.8752,50.799862,0.21575661,0.5079986
-0.033644494,-0.9994339,0.0,0.2697757,0.8101533,0.5,1.0,4209.6445,71.4539,0.39727488,0.71453905
-0.98389715,-0.17873546,0.7479205,0.28249964,0.7424063,0.5,1.0,3505.5796,77.18889,0.21199463,0.77188885
-0.4018303,-0.91571414,0.0,0.2509906,0.73261654,0.5,0.0,2700.0,0.0,0.0,0.0
-0.82860756,-0.55982995,0.11221578,0.26906705,0.72941524,0.5,1.0,4215.7627,74.883064,0.3988849,0.7488307
-0.99930304,0.037328836,1.0,0.28713483,0.7357766,0.0,1.0,3483.4902,70.24681,0.20618166,0.7024681
0.29167697,-0.95651686,0.0,0.24745485,0.73171896,0.25,1.0,4800.118,71.60661,0.5526626,0.7160662
0.44047225,-0.89776623,0.0,0.28944016,0.771853,1.0,1.0,4815.1597,91.73695,0.55662096,0.91736954
-0.47141987,0.8819089,0.07195765,0.26107386,0.7612006,0.75,1.0,3506.4558,50.99622,0.2122252,0.5099622
-0.6907662,-0.7230782,0.0,0.25735924,0.7912616,0.5,1.0,4252.8833,70.30197,0.40865356,0.7030197
0.79993355,-0.6000886,0.0,0.2525379,0.7679854,0.25,1.0,4815.7227,70.75356,0.55676913,0.7075356
-0.97846526,0.20641167,1.0,0.2291751,0.7315191,0.0,1.0,3499.7588,74.66654,0.21046285,0.7466654
0.20779258,-0.9781729,0.0,0.23809165,0.80284154,0.25,0.0,2700.0,0.0,0.0,0.0
-0.82796836,-0.5607748,0.0,0.26594123,0.74419034,0.5,1.0,4226.5547,71.52615,0.40172496,0.7152615
-0.26819497,-0.96336466,0.0,0.24997912,0.7852014,0.5,1.0,4135.8677,69.629074,0.3778599,0.69629073
-0.23260744,-0.9725707,0.0,0.26759896,0.78967345,0.5,1.0,4244.561,72.00753,0.40646347,0.7200753
0.89507294,-0.44591978,0.0,0.24039933,0.80434144,0.25,1.0,4813.5664,70.47949,0.5562017,0.70479494
-0.49732372,-0.86756504,0.0,0.23682745,0.8062262,0.5,1.0,4178.1836,72.05798,0.3889957,0.72057986
-0.99152267,-0.12993369,0.19610731,0.25486827,0.79625285,0.0,1.0,4192.54,62.415573,0.39277375,0.62415576
-0.62651676,0.779408,0.56306195,0.2731675,0.77249515,1.0,1.0,3489.2397,86.10363,0.2076947,0.8610363
-0.80519944,-0.5930041,0.0,0.23847558,0.77888435,0.0,1.0,4200.0273,59.259464,0.39474404,0.5925946
0.511708,-0.8591594,0.0,0.25793186,0.74260813,0.0,1.0,4809.4165,69.00408,0.5551097,0.69004077
-0.9883224,0.15237746,0.8646405,0.26401424,0.7856264,0.0,0.0,2700.0,0.0,0.0,0.0
-0.34785485,0.9375484,0.0,0.29087755,0.7384081,0.0,1.0,3485.61,47.660538,0.20673949,0.4766054
-0.9986888,0.05119192,1.0,0.28594902,0.7430554,0.25,1.0,3513.7427,80.344025,0.21414278,0.8034403
0.33217207,-0.9432188,0.0,0.25199583,0.7517032,0.5,1.0,4761.0586,78.98699,0.5423838,0.7898699
0.83668876,-0.54767865,0.0,0.24713682,0.8048074,0.0,1.0,4842.34,62.775097,0.5637737,0.62775093
0.73455554,-0.6785485,0.0,0.25027704,0.75792295,0.0,1.0,4780.45,65.542786,0.54748696,0.6554278
-0.20678659,-0.97838604,0.0,0.26517475,0.81195724,0.0,1.0,4154.35,60.100964,0.3827237,0.6010096
-0.55667686,-0.8307291,0.0,0.27878055,0.7894129,1.0,0.0,2700.0,0.0,0.0,0.0
0.20549266,-0.9786587,0.0,0.23987669,0.7529783,0.75,1.0,4820.9824,85.51565,0.55815333,0.8551565
-0.98381263,0.17920011,1.0,0.2610914,0.7583776,0.5,1.0,3488.4817,83.36041,0.20749517,0.8336041
0.9451424,-0.32665864,0.0,0.27692732,0.73487604,0.25,1.0,4803.322,73.18914,0.5535057,0.7318914
-0.97399104,0.22658655,1.0,0.23315151,0.77578545,0.5,1.0,3548.5342,79.16945,0.22329846,0.79169446
-0.3040349,0.9526609,0.0,0.23947914,0.77167094,0.0,1.0,3528.617,50.510403,0.21805711,0.505104
-0.9568235,-0.29066953,0.4972789,0.2890744,0.7449544,1.0,1.0,4178.1196,90.58553,0.38897887,0.90585536
0.98846155,-0.15147209,0.0,0.2767992,0.73641175,0.25,0.0,2700.0,0.0,0.0,0.0
-0.76312894,-0.6462463,0.0,0.2838941,0.7721254,0.0,0.0,2700.0,0.0,0.0,0.0
0.12207088,-0.9925214,0.0,0.25679716,0.7443437,0.5,1.0,4763.705,79.29388,0.5430803,0.79293877
0.6100952,-0.7923281,0.0,0.28810683,0.80805504,0.0,0.0,2700.0,0.0,0.0,0.0
-0.63638675,-0.7713701,0.0,0.26400757,0.78474844,0.5,1.0,4172.6675,69.978294,0.38754413,0.69978297
0.8152309,-0.5791361,0.0,0.24078868,0.7543679,0.75,1.0,4849.8228,82.75626,0.56574285,0.8275627
-0.6712529,0.7412284,0.79892236,0.27084568,0.7827884,0.75,1.0,3518.7246,85.00366,0.21545383,0.8500366
-0.3773515,-0.9260701,0.0,0.23276888,0.79959744,0.75,1.0,4198.8857,76.86331,0.39444357,0.7686331
-0.12743418,-0.99184704,0.0,0.2714446,0.77630526,0.75,1.0,4184.737,76.88257,0.3907202,0.7688257
-0.5445977,-0.83869743,0.0,0.24112993,0.76414424,1.0,1.0,4166.775,85.659676,0.3859934,0.85659677
-0.99320185,0.116404735,0.9435223,0.283187,0.77327496,0.0,1.0,3482.685,69.31557,0.20596977,0.6931557
-0.9887086,0.14985095,1.0,0.2551772,0.7617466,0.25,1.0,3503.4456,78.323524,0.21143307,0.78323525
0.9933798,-0.11487638,0.0,0.2377654,0.75094235,0.5,1.0,4796.1836,73.99159,0.5516272,0.73991597
-0.996955,0.07797955,0.785893,0.23400761,0.7802657,0.25,1.0,3478.4028,75.16006,0.20484287,0.75160056
-0.49046764,0.8714594,0.596299,0.23275648,0.8014379,0.75,0.0,2700.0,0.0,0.0,0.0
0.72931826,-0.6841746,0.0,0.25489503,0.73291534,1.0,1.0,4761.0054,89.15776,0.54236984,0.89157766
-0.34077957,-0.9401432,0.0,0.2688491,0.74599916,1.0,1.0,4195.213,86.65121,0.39347708,0.86651206
-0.99414855,-0.1080217,0.8019885,0.28657886,0.74927515,0.75,1.0,3525.754,85.83018,0.21730368,0.85830176
-0.99792546,0.06438002,1.0,0.2894678,0.74149704,0.0,1.0,3487.611,69.350204,0.20726605,0.693502
-0.33857456,-0.94093955,0.0,0.2847426,0.7859658,0.25,0.0,2700.0,0.0,0.0,0.0
0.7745426,-0.6325217,0.0,0.23015776,0.8025347,0.0,1.0,4823.386,64.62901,0.55878586,0.6462902
-0.9572013,0.289423,1.0,0.26520523,0.7435883,0.75,1.0,3465.836,87.38159,0.20153579,0.87381595
-0.43739635,-0.89926887,0.0,0.25444338,0.7395165,0.5,0.0,2700.0,0.0,0.0,0.0
-0.25023225,-0.96818584,0.0,0.26211542,0.8049057,0.25,1.0,4218.5317,68.04597,0.39961365,0.6804597
-0.88516295,-0.46528116,0.24763416,0.26004654,0.7356738,0.0,1.0,4184.0317,65.46923,0.39053467,0.6546923
0.9378778,-0.3469659,0.0,0.23099175,0.78718334,0.25,1.0,4782.296,72.47157,0.54797256,0.72471577
0.8767876,-0.48087785,0.0,0.27147394,0.76049924,0.0,1.0,4762.0903,63.28576,0.5426554,0.63285756
0.84464,-0.53533465,0.0,0.25472265,0.78271466,0.0,1.0,4785.338,64.152084,0.54877305,0.6415208
0.59668785,-0.8024734,0.0,0.23843499,0.7804831,0.5,1.0,4795.3057,77.74417,0.55139625,0.7774417
0.2665837,-0.96381176,0.0,0.27298293,0.76361364,0.0,1.0,4742.3257,63.68115,0.5374541,0.6368115
-0.49548706,-0.8686153,0.0,0.26466465,0.73069924,1.0,0.0,2700.0,0.0,0.0,0.0
0.122382775,-0.99248296,0.0,0.23423743,0.7668193,0.75,1.0,4836.114,84.99035,0.56213516,0.84990346
-0.9608596,0.27703583,0.93283665,0.26043788,0.800273,0.0,1.0,3525.8284,67.018005,0.21732323,0.67018
0.99062556,-0.13660513,0.0,0.27414882,0.7325924,0.0,0.0,2700.0,0.0,0.0,0.0
-0.4849222,0.8745573,0.05472322,0.2430339,0.75731754,0.25,1.0,3498.837,52.766224,0.21022025,0.5276623
-0.6348575,-0.77262926,0.0,0.2814089,0.73637384,0.75,1.0,4238.7866,76.95034,0.40494382,0.76950336
-0.9049023,-0.42561936,0.18073963,0.28191894,0.74829984,0.5,1.0,4193.34,76.677765,0.39298424,0.76677763
0.76154816,-0.6481083,0.0,0.25100976,0.8049959,0.5,1.0,4824.7935,78.12057,0.55915624,0.78120565
-0.45270887,-0.89165837,0.0,0.2548491,0.729746,0.0,1.0,4165.333,59.789574,0.38561398,0.59789574
0.5471751,-0.8370182,0.0,0.2487748,0.74840087,0.5,1.0,4799.3467,78.64312,0.5524596,0.7864312
-0.09998458,-0.994989,0.0,0.27968442,0.7700021,0.0,1.0,4153.435,61.26963,0.3824829,0.6126963
0.7305175,-0.682894,0.0,0.25743946,0.81005585,0.5,1.0,4764.2563,79.749664,0.5432253,0.7974966
0.84074956,-0.5414242,0.0,0.28588253,0.7343143,0.75,0.0,2700.0,0.0,0.0,0.0
-0.9784076,0.20668468,1.0,0.24041262,0.7403763,0.0,0.0,2700.0,0.0,0.0,0.0
0.95686513,-0.29053256,0.0,0.26477158,0.7525896,0.0,1.0,4789.4697,64.38902,0.5498604,0.64389026
-0.3429284,0.9393616,0.3606655,0.2899901,0.80767936,0.25,1.0,3535.0068,51.424286,0.21973866,0.5142429
-0.92402375,-0.382335,0.0,0.24250887,0.81127155,1.0,1.0,4214.544,83.813896,0.39856425,0.838139
0.8773256,-0.47989556,0.0,0.27269077,0.7389852,0.75,1.0,4837.591,84.11855,0.56252396,0.8411855
-0.34661838,0.9380062,0.0,0.24381147,0.74689174,0.5,0.0,2700.0,0.0,0.0,0.0
-0.5225817,0.8525892,0.25099266,0.2828907,0.7667339,0.25,1.0,3487.5427,65.400795,0.2072481,0.6540079
0.9989956,-0.044808805,0.0,0.24799848,0.7631917,0.75,1.0,4834.036,81.84088,0.5615884,0.81840885
-0.82947063,-0.5585503,0.0,0.25447604,0.80588716,0.0,1.0,4248.566,59.762234,0.40751737,0.59762233
-0.4040436,0.9147397,0.37781885,0.23214494,0.79862046,0.25,0.0,2700.0,0.0,0.0,0.0
-0.13554454,-0.99077123,0.0,0.22986501,0.7732207,0.75,1.0,4162.4575,79.99359,0.3848573,0.79993594
-0.83196634,0.55482614,0.9463221,0.27410433,0.75580114,0.5,1.0,3489.684,79.98334,0.20781161,0.79983336
-0.98476475,-0.17389181,0.53314036,0.26852322,0.76108783,0.25,0.0,2700.0,0.0,0.0,0.0
-0.94962895,-0.31337652,0.0,0.24197781,0.7875351,0.5,0.0,2700.0,0.0,0.0,0.0
-0.48865533,-0.87247694,0.0,0.24809155,0.7849555,0.25,0.0,2700.0,0.0,0.0,0.0
-0.69237036,0.7215423,0.8890824,0.25856134,0.78570676,0.5,1.0,3446.9326,81.36697,0.1965612,0.8136697
-0.9993512,0.036015566,1.0,0.23383416,0.7330451,0.0,0.0,2700.0,0.0,0.0,0.0
0.31822714,-0.9480145,0.0,0.23839086,0.7323499,0.0,0.0,2700.0,0.0,0.0,0.0
0.041776747,-0.999127,0.0,0.23322707,0.76041025,0.75,1.0,4790.9727,85.12748,0.5502559,0.8512748
-0.08920771,-0.99601305,0.0,0.27274743,0.76906973,0.25,1.0,4207.968,67.189186,0.39683357,0.6718918
-0.6892446,0.7245287,0.7438507,0.28624174,0.7742922,0.5,1.0,3479.1816,79.44677,0.2050478,0.7944677
0.75034845,-0.6610425,0.0,0.23093078,0.73379415,0.5,1.0,4744.938,77.76216,0.53814155,0.77762157
0.7244271,-0.6893514,0.0,0.27942798,0.79450047,0.0,1.0,4778.8022,64.23275,0.54705316,0.64232755
-0.38581085,-0.9225779,0.0,0.23015672,0.80084586,0.0,0.0,2700.0,0.0,0.0,0.0
-0.59520257,-0.8035757,0.0,0.24531192,0.7647802,0.0,1.0,4143.9253,60.900677,0.3799803,0.60900676
-0.99971116,-0.024033342,0.314264,0.27050325,0.8033193,0.75,0.0,2700.0,0.0,0.0,0.0
0.19650272,-0.98050326,0.0,0.26940897,0.74285537,0.75,1.0,4821.622,83.84762,0.55832154,0.8384762
-0.75614214,0.6544074,0.80957,0.24376479,0.76433843,0.0,1.0,3499.4805,66.95415,0.21038958,0.6695415
-0.6712567,-0.74122494,0.0,0.272183,0.73808646,0.5,1.0,4172.2026,73.10837,0.38742176,0.73108363
-0.53171664,-0.84692234,0.0,0.26979738,0.7393086,0.0,1.0,4233.647,60.601818,0.40359133,0.6060182
-0.7750527,0.63189656,1.0,0.2742295,0.79710466,0.5,1.0,3505.0256,79.77206,0.21184886,0.79772055
-0.6773996,0.73561525,0.7675265,0.29099616,0.7788473,0.75,1.0,3483.5527,84.92405,0.2061981,0.8492405
0.88225585,-0.47077018,0.0,0.26524118,0.7614933,0.75,1.0,4785.3843,83.00463,0.5487853,0.83004636
0.7628838,-0.64653563,0.0,0.28124273,0.78350574,0.25,1.0,4846.4985,75.51315,0.56486803,0.75513154
-0.35180452,-0.9360735,0.0,0.25297952,0.7589631,0.75,1.0,4196.362,82.92196,0.39377937,0.8292196
-0.9552377,0.29583937,0.9497618,0.25681794,0.80198616,0.25,1.0,3464.8953,75.02082,0.20128825,0.7502082
-0.24141634,-0.9704216,0.0,0.26768354,0.76169455,1.0,1.0,4244.485,85.99596,0.40644342,0.85995954
-0.3233311,-0.9462859,0.0,0.27026185,0.7485505,0.5,1.0,4211.6025,72.32902,0.39779013,0.7232902
-0.3876518,0.92180586,0.0,0.28494295,0.74197334,0.75,1.0,3493.495,51.08751,0.20881452,0.5108751
-0.7037428,0.7104548,0.6559981,0.24076335,0.7637552,0.0,0.0,2700.0,0.0,0.0,0.0
-0.59608406,-0.802922,0.0,0.28915694,0.753403,0.0,1.0,4169.648,61.042507,0.38674945,0.61042506
-0.6954718,0.71855336,0.25708625,0.26578698,0.7323549,0.0,1.0,3448.0662,58.79287,0.1968595,0.5879287
-0.91876155,0.3948129,1.0,0.23062813,0.8033062,0.5,1.0,3470.374,83.058815,0.20273001,0.8305881
-0.99689186,-0.078781985,0.17657258,0.28927627,0.8060674,0.0,1.0,4212.4146,62.293915,0.39800385,0.6229391
0.7752015,-0.6317141,0.0,0.23320301,0.7616944,0.75,0.0,2700.0,0.0,0.0,0.0
-0.3978397,0.91745496,0.15258577,0.23816423,0.78092885,0.25,1.0,3488.2798,51.928658,0.20744205,0.5192866
-0.9988716,0.04749148,1.0,0.22920144,0.74924976,0.0,1.0,3533.4165,71.76689,0.21932013,0.7176689
-0.7520435,0.65911347,1.0,0.28475392,0.7836194,0.0,1.0,3500.0698,65.84482,0.21054468,0.65844816
-0.64990854,0.76001245,0.3060333,0.28423175,0.7462397,0.0,1.0,3453.989,59.365746,0.19841817,0.59365743
-0.6024801,-0.7981339,0.0,0.2401462,0.7750944,0.75,1.0,4172.5845,79.014114,0.3875222,0.79014117
-0.99922836,0.039277226,0.436665,0.2509274,0.8031974,0.5,1.0,4228.471,77.04937,0.4022293,0.77049375
-0.3731716,0.9277623,0.10912836,0.24816808,0.7815625,0.75,1.0,3513.8916,50.385273,0.21418199,0.5038527
0.98710775,-0.16005719,0.0,0.28855056,0.78979135,0.25,1.0,4815.2896,73.70368,0.55665517,0.7370368
-0.6823734,-0.73100376,0.0,0.2876104,0.8045033,0.25,0.0,2700.0,0.0,0.0,0.0
-0.5656168,0.82466817,0.4099161,0.27345026,0.7718121,0.25,1.0,3486.2795,69.299995,0.20691566,0.69299996
0.48862973,-0.87249124,0.0,0.2906061,0.77636933,0.75,1.0,4832.238,86.0724,0.56111526,0.86072403
0.8787752,-0.477236,0.0,0.24149604,0.7718026,1.0,1.0,4797.549,91.22735,0.5519865,0.91227347
0.98557013,-0.16926748,0.0,0.26694033,0.7805778,0.5,0.0,2700.0,0.0,0.0,0.0
0.5994086,-0.8004432,0.0,0.24689662,0.78077924,0.25,0.0,2700.0,0.0,0.0,0.0
0.30131847,-0.9535236,0.0,0.27556637,0.8010822,0.0,1.0,4833.1973,65.009224,0.56136763,0.65009224
-0.239831,-0.97081465,0.0,0.25887492,0.81209725,0.5,1.0,4186.009,72.6953,0.391055,0.72695297
-0.9245738,0.381003,1.0,0.25043866,0.786254,0.0,1.0,3532.5461,69.99306,0.21909109,0.69993055
-0.99754816,0.06998326,0.5736832,0.23519945,0.7966737,0.25,1.0,3506.078,70.76535,0.21212576,0.70765346
-0.88928765,0.45734835,0.8473459,0.2915059,0.7295459,0.75,0.0,2700.0,0.0,0.0,0.0
-0.82101524,0.57090634,0.95039964,0.2502979,0.75923735,0.5,1.0,3471.462,79.72784,0.20301631,0.79727834
-0.89205164,-0.4519335,0.2366232,0.23215677,0.73898196,0.5,1.0,4219.7617,74.80845,0.39993727,0.7480845
-0.81974024,0.57273555,1.0,0.23475397,0.8017161,0.25,1.0,3451.8013,76.032135,0.19784242,0.7603213
-0.8903091,0.45535675,1.0,0.25106776,0.7938415,0.0,1.0,3519.5342,68.91737,0.21566689,0.68917376
-0.5406051,-0.84127647,0.0,0.24444596,0.784074,0.5,1.0,4218.694,72.79519,0.39965624,0.72795194
-0.5303424,0.84778357,0.6978498,0.27838796,0.80251914,0.0,0.0,2700.0,0.0,0.0,0.0
-0.96724796,-0.2538334,0.0,0.2478985,0.8118129,0.25,1.0,4197.0786,64.18746,0.39396805,0.6418747
-0.78806347,0.61559397,0.73209965,0.2859559,0.7498836,1.0,0.0,2700.0,0.0,0.0,0.0
-0.027731512,-0.99961543,0.0,0.25656828,0.77129334,0.25,0.0,2700.0,0.0,0.0,0.0
0.78898376,-0.61441404,0.0,0.27133358,0.7775653,0.25,1.0,4781.592,72.488625,0.54778737,0.72488624
-0.985069,-0.17216024,0.84550166,0.2583276,0.7353375,0.0,1.0,3543.066,67.51293,0.22185944,0.6751293
-0.3584843,0.93353575,0.35495484,0.24714008,0.8045597,0.0,1.0,3490.5796,49.13049,0.20804726,0.4913049
0.9952318,-0.09753811,0.0,0.23005158,0.8098135,0.5,0.0,2700.0,0.0,0.0,0.0
-0.9476567,-0.31929103,0.0,0.23901272,0.7962652,0.0,1.0,4180.041,60.297306,0.3894845,0.60297304
0.48942474,-0.8720455,0.0,0.27415973,0.7690023,1.0,0.0,2700.0,0.0,0.0,0.0
-0.8812629,0.47262642,1.0,0.28856462,0.74692565,0.0,1.0,3476.6746,68.03923,0.20438805,0.6803923
-0.35351533,-0.93542874,0.0,0.24859495,0.7440654,0.75,1.0,4174.2183,80.47277,0.3879522,0.8047277
-0.5984206,-0.8011821,0.0,0.27951133,0.73782814,0.5,1.0,4193.0635,70.60854,0.3929115,0.7060854
0.85890794,-0.51213,0.0,0.25292638,0.75195557,0.25,1.0,4781.567,72.01985,0.5477808,0.7201985
-0.54081005,-0.84114474,0.0,0.24076329,0.7593824,0.0,1.0,4189.4927,59.389614,0.39197177,0.59389615
-0.6672362,0.74484617,0.7131702,0.2853012,0.7765028,0.0,0.0,2700.0,0.0,0.0,0.0
-0.9943515,0.10613712,1.0,0.27557033,0.76141226,0.75,1.0,3530.6318,86.88587,0.21858735,0.86885875
0.9495234,-0.31369624,0.0,0.2617991,0.7365406,0.5,0.0,2700.0,0.0,0.0,0.0
-0.9393727,-0.34289783,0.33120114,0.26972607,0.750029,0.25,1.0,4261.178,71.583015,0.41083643,0.7158302
-0.8131965,-0.5819892,0.0,0.26614982,0.8060454,1.0,1.0,4161.9126,82.701126,0.3847138,0.8270113
-0.27144158,-0.9624549,0.0,0.2449194,0.77275586,0.75,1.0,4245.7676,77.04866,0.40678096,0.7704866
-0.29515898,0.95544815,0.1373885,0.28455913,0.7970961,1.0,1.0,3554.3047,49.01832,0.22481701,0.49018317
-0.6500151,0.75992125,0.7607307,0.23191491,0.7841088,0.0,0.0,2700.0,0.0,0.0,0.0
-0.52926826,0.84845454,0.33408368,0.28110483,0.7724069,1.0,1.0,3504.8545,83.438866,0.21180384,0.8343887
0.9948976,-0.10088973,0.0,0.23979473,0.7821414,0.75,1.0,4769.719,84.382515,0.544663,0.84382516
-0.8333386,0.55276287,1.0,0.24054766,0.7620177,0.0,1.0,3522.6382,69.17466,0.21648374,0.6917466
-0.6457828,0.76352113,1.0,0.28401175,0.8086921,0.0,1.0,3483.4111,69.77781,0.20616081,0.69777805
-0.60502917,-0.7962033,0.0,0.26073295,0.81212956,1.0,1.0,4198.5024,82.954605,0.39434275,0.8295461
-0.2777019,0.9606673,0.0,0.24683788,0.78058445,0.25,1.0,3508.7156,49.332787,0.21281989,0.49332786
0.40140432,-0.91590095,0.0,0.2622461,0.7943868,0.5,1.0,4730.6807,78.571045,0.5343896,0.78571045
-0.9608328,-0.2771289,0.20127976,0.24591976,0.7718686,0.0,1.0,4237.593,63.58243,0.40462965,0.6358243
0.7547161,-0.6560515,0.0,0.2779211,0.74069935,0.75,1.0,4782.417,83.365486,0.5480045,0.8336549
-0.9484639,-0.31688505,0.0,0.24417208,0.80955654,0.5,1.0,4159.4663,71.12971,0.38407004,0.7112971
-0.85389465,0.5204459,0.7510077,0.24908763,0.73303443,0.25,1.0,3508.317,73.996315,0.21271499,0.7399631
0.5413618,-0.84078974,0.0,0.28220356,0.8019401,1.0,1.0,4792.653,88.70706,0.5506981,0.8870706
-0.59006834,0.8073533,0.060959987,0.26644436,0.73796374,0.25,0.0,2700.0,0.0,0.0,0.0
-0.97485477,-0.22284108,0.68294185,0.24232617,0.74065495,1.0,1.0,3506.6487,87.658035,0.21227597,0.8765803
-0.82186365,-0.5696842,0.0,0.26774156,0.7654672,0.75,1.0,4204.0503,79.560135,0.39580277,0.7956013
-0.2912646,-0.9566425,0.0,0.25282517,0.7431942,0.25,1.0,4183.9204,67.3496,0.39050537,0.67349607
-0.9924616,0.122555755,1.0,0.25800082,0.73049533,0.0,1.0,3478.131,70.11514,0.20477131,0.7011514
-0.73059976,-0.68280596,0.0,0.24918576,0.7747431,0.75,1.0,4150.058,78.158905,0.38159424,0.78158903
-0.29442054,-0.95567596,0.0,0.28378367,0.7361132,1.0,1.0,4218.3022,86.24667,0.39955318,0.86246675
-0.6083432,0.79367405,0.19983804,0.233096,0.74590373,0.0,1.0,3481.3142,56.82313,0.20560898,0.5682313
0.43762544,-0.89915735,0.0,0.2911794,0.78559506,0.75,1.0,4762.751,84.048225,0.5428292,0.84048223
0.8833334,-0.46874526,0.0,0.23047021,0.73972124,0.5,1.0,4827.8745,76.00516,0.5599669,0.76005155
0.20159765,-0.9794684,0.0,0.2582578,0.8085859,0.75,1.0,4834.8887,84.38321,0.5618128,0.8438321
-0.5218473,0.8530389,0.3583711,0.28904355,0.7758191,0.0,0.0,2700.0,0.0,0.0,0.0
-0.40211818,0.9155878,0.020605657,0.25862545,0.7691875,0.75,1.0,3454.5405,48.93891,0.1985633,0.48938912
-0.86999756,0.49305606,0.7842893,0.28930283,0.7307509,1.0,1.0,3479.3108,91.96753,0.20508182,0.91967523
-0.9198042,-0.39237761,0.114197515,0.2833281,0.7596432,1.0,1.0,4220.3647,86.74422,0.400096,0.86744213
-0.7796971,-0.6261568,0.0,0.25819287,0.7875332,0.25,1.0,4206.327,64.37586,0.39640185,0.64375865
-0.931268,-0.36433503,0.0,0.23935834,0.7859517,0.75,1.0,4189.2036,77.52483,0.39189568,0.77524835
0.7635591,-0.64573795,0.0,0.27091315,0.7525831,0.5,1.0,4793.254,77.482994,0.5508563,0.7748299
0.75312227,-0.65788054,0.0,0.25055674,0.76961184,0.0,0.0,2700.0,0.0,0.0,0.0
